TF  AUC AUPR    RECALL  F1
ARID3A	0.915533542612345	0.2728910657865914	0.08866808252427184	0.15062491946914058
ATF1	0.9552361323686679	0.47791230121864386	0.45933119158878505	0.47880356191490986
ATF3	0.9452100997278423	0.2564089017833042	0.15422885572139303	0.23574144486692014
BACH1	0.9484362569855285	0.38164265689492916	0.3714351425942962	0.4262338347849037
BHLHE40	0.9340508652200081	0.4565116541996641	0.4073486051258789	0.44894388201474816
CCNT2	0.9587424634657102	0.6030857295814568	0.6968985134887136	0.5822536377436024
CEBPB	0.9712066870964272	0.811312899320529	0.9037029480771193	0.6437992805493986
CTCF	0.9627555908544916	0.7476827218146874	0.8547561455813691	0.6309298897585484
CTCFL	0.9743570567080603	0.37049345307194526	0.2772541348034857	0.35670975860885484
E2F4	0.9702531251537564	0.4421877684781637	0.415962441314554	0.45412608918503333
E2F6	0.9563853317160144	0.48955369115749703	0.46635792611519217	0.48259336785281476
EFOS	0.9778781036438673	0.579440260013453	0.6670214824850009	0.5715588723051409
EGATA	0.9381652518676217	0.4341458948697223	0.4307612027917292	0.462805283997337
EGR1	0.9599012366168697	0.6421090556770315	0.7623503370560418	0.6039134419957757
EJUNB	0.9560760305380205	0.491719169598428	0.49110654534781334	0.495513371042734
EJUND	0.9363364848435476	0.5797235269365305	0.647636263212071	0.5643218883650722
ELF1	0.9665298911056354	0.5525124248393425	0.5463567277603933	0.5221514931430769
ELK1	0.9599983975141718	0.38097768426027134	0.3529138611562573	0.413774329658364
ETS1	0.9604702146184165	0.4607351494736138	0.41210139002452983	0.4518153294486777
FOS	0.9823953935510182	0.5257179426342989	0.5454097552964362	0.5217186395412772
FOSL1	0.9826874248189464	0.5204549211839127	0.5416254696460352	0.5199810156620788
GABP	0.9622990898281595	0.5201597605193112	0.48022651318232457	0.4899138175963633
GATA1	0.9664459460444708	0.3459841906665369	0.262987012987013	0.3446808510638298
GATA2	0.9681477277841132	0.3718312332448304	0.28265765765765766	0.3611510791366907
IRF1	0.9125849387216303	0.27492918272130196	0.10045136737764404	0.16729309455376226
JUN	0.9758246899670799	0.46713127480621885	0.4438544230022018	0.4702572898799314
JUND	0.9398721885824769	0.5707417067519869	0.6388557490919695	0.5609628344953616
MAFF	0.9767565992647312	0.7309159338064388	0.8475781289959593	0.6289639990131517
MAFK	0.9618302251619997	0.5982859381437206	0.6983047300125576	0.5827438651646144
MAX	0.9330553161133855	0.49314869203887557	0.44458878784850603	0.4706691351494314
MEF2A	0.9121403813579816	0.02446239098435336	0.0	0.0
MYC	0.9699012812054878	0.32123654004307256	0.1727349703640982	0.2567652611705475
NFE2	0.9886314194318746	0.4155339724154876	0.43108182317408017	0.4629902683574167
NFYA	0.9711781431679416	0.45854951962798035	0.4321986607142857	0.4636336426219695
NFYB	0.9765149104836313	0.6213907108453296	0.725434439178515	0.5919814361222122
NR2F2	0.9073864584453178	0.3420313157839833	0.18218256429832513	0.2670583709299479
NRF1	0.9817668754402477	0.5570101302056131	0.6144890038809832	0.5513639001741149
PU1	0.971428097374856	0.652936066889209	0.7339128091098982	0.5947849829351535
RAD21	0.9861609447246782	0.6148201246642061	0.8288309825484103	0.6237294234055951
REST	0.9423173435813361	0.40757964837966176	0.3393267023718439	0.4042844120328168
RFX5	0.8698629703854248	0.11514090977125291	0.002290950744558992	0.004561003420752566
SIX5	0.9781929848693213	0.47291268069805537	0.44911085887249336	0.47319115008969503
SMC3	0.9708182766963911	0.6365282157503038	0.7900165602081854	0.6124080764363916
SP1	0.9632732444320464	0.36613951364265346	0.22511376564277588	0.31045303000588353
SP2	0.9776889555379967	0.3698755651497999	0.32389468455042225	0.3931263189629183
SRF	0.9057695000085183	0.14747599480688584	0.004739336492890996	0.009389671361502348
STAT1	0.9136592761192966	0.03530620578099875	0.0	0.0
STAT2	0.9125855541055737	0.08679441461075693	0.0027881040892193307	0.0055452865064695
STAT5A	0.9356253961815183	0.3762930105613937	0.2887045432622745	0.36604904298905394
TAL1	0.9421390143236315	0.5816629047875426	0.6041797809391918	0.5471751895558976
TBP	0.920697645852708	0.4215469151032575	0.39330036390781004	0.4402778503159764
THAP1	0.9671668686828935	0.22708678475017094	0.010702054794520547	0.020955574182732604
TR4	0.9218578033570357	0.02748740513987457	0.0	0.0
USF1	0.9725766343415425	0.5999804254713426	0.6814121650361549	0.5767776777677768
USF2	0.9625645644182794	0.4170387781465932	0.43623639191290825	0.4659468438538206
YY1	0.9430315191199145	0.19258376855359682	0.0	0.0
ZBTB33	0.9372693172659605	0.26313818547064316	0.2250190694126621	0.31036296685954756
ZBTB7A	0.9524828765930807	0.4905741019090605	0.516204145512845	0.5079728790639145
ZNF143	0.9255588904855112	0.5683857499114097	0.6528177533058024	0.5662801005916089
ZNF263	0.9563000834510326	0.3722376139815251	0.32125023118180135	0.39117216529670085
